common_value,signal,dropout_price,optimal_dropout,eps,N,experience,source
209.84699584772076,209.8899273838644,205.48708704559903,209.8899273838644,12,4,pooled,levin_kagel_richard_1996
135.41333398019316,146.7765056108536,148.7041797992988,146.7765056108536,12,4,pooled,levin_kagel_richard_1996
118.2346167578001,124.40667024786651,135.66609684955426,124.40667024786651,12,4,pooled,levin_kagel_richard_1996
112.65181310278341,123.43418899968097,121.32058755223552,123.43418899968097,12,4,pooled,levin_kagel_richard_1996
159.8487087170637,166.66246180238912,167.90627834245916,166.66246180238912,12,4,pooled,levin_kagel_richard_1996
147.67981757149505,145.11318144154407,147.8558733701796,145.11318144154407,12,4,pooled,levin_kagel_richard_1996
129.366103104579,129.66403600331276,133.6062668656389,129.66403600331276,12,4,pooled,levin_kagel_richard_1996
199.99812825684344,199.87434142556572,213.03921736288044,199.87434142556572,12,4,pooled,levin_kagel_richard_1996
128.96207861382322,118.1998017290224,119.14078715515116,118.1998017290224,12,4,pooled,levin_kagel_richard_1996
157.84829315601388,150.64078262168553,152.11060591459554,150.64078262168553,12,4,pooled,levin_kagel_richard_1996
227.36082659768536,227.710439313849,226.75938499513845,227.710439313849,12,4,pooled,levin_kagel_richard_1996
56.249525558108736,55.41908072800791,56.51242099973264,55.41908072800791,12,4,pooled,levin_kagel_richard_1996
74.46065035688123,75.88043536291818,73.52367354646633,75.88043536291818,12,4,pooled,levin_kagel_richard_1996
154.11785961863035,158.65619796948266,160.1093326198093,158.65619796948266,12,4,pooled,levin_kagel_richard_1996
77.30103173725067,72.81910161734673,65.6932196019357,72.81910161734673,12,4,pooled,levin_kagel_richard_1996
106.72713413707365,111.02264700423967,111.20507938481228,111.02264700423967,12,4,pooled,levin_kagel_richard_1996
216.64229652152062,228.00038736973377,228.57530457278452,228.00038736973377,12,4,pooled,levin_kagel_richard_1996
218.85842650122513,209.65270857010708,213.4867071736708,209.65270857010708,12,4,pooled,levin_kagel_richard_1996
202.48996439291454,212.90128840489137,218.08201686052428,212.90128840489137,12,4,pooled,levin_kagel_richard_1996
238.5702967293782,227.4300110208287,222.44857884774774,227.4300110208287,12,4,pooled,levin_kagel_richard_1996
164.90558687359226,164.45035434452646,166.5691924020378,164.45035434452646,12,4,pooled,levin_kagel_richard_1996
160.55211896080644,160.08545884195465,149.61625493290205,160.08545884195465,12,4,pooled,levin_kagel_richard_1996
153.8723884146628,150.93696478265346,152.96332661317658,150.93696478265346,12,4,pooled,levin_kagel_richard_1996
187.68754682519926,181.67970659279172,180.80307990492892,181.67970659279172,12,4,pooled,levin_kagel_richard_1996
103.37431329986936,108.473703772033,104.65321522525481,108.473703772033,12,4,pooled,levin_kagel_richard_1996
239.25589587137185,237.32943183169814,237.2432371084149,237.32943183169814,12,4,pooled,levin_kagel_richard_1996
98.35639272100418,96.15434466245861,103.12513002039779,96.15434466245861,12,4,pooled,levin_kagel_richard_1996
112.58562628227938,109.66538161201504,109.6098296387171,109.66538161201504,12,4,pooled,levin_kagel_richard_1996
170.82809679146413,165.1227432203744,166.88584264438802,165.1227432203744,12,4,pooled,levin_kagel_richard_1996
140.8269471831142,137.21178612826623,136.31501866092728,137.21178612826623,12,4,pooled,levin_kagel_richard_1996
199.069556386718,199.24679536844718,201.6405215940289,199.24679536844718,12,4,pooled,levin_kagel_richard_1996
189.52819942316762,178.65880088008794,177.45963986572673,178.65880088008794,12,4,pooled,levin_kagel_richard_1996
58.742598738963366,57.85747183647137,66.57686228781849,57.85747183647137,12,4,pooled,levin_kagel_richard_1996
210.3227519267277,212.5106503311761,217.44999421496402,212.5106503311761,12,4,pooled,levin_kagel_richard_1996
61.5375321411026,63.68341766087768,63.18727093739614,63.68341766087768,12,4,pooled,levin_kagel_richard_1996
151.91762697278165,156.53089727357732,151.99497209119238,156.53089727357732,12,4,pooled,levin_kagel_richard_1996
233.36056404868114,226.16610968361817,232.40596065544682,226.16610968361817,12,4,pooled,levin_kagel_richard_1996
100.70988502347353,100.98200043577212,103.44763310009304,100.98200043577212,12,4,pooled,levin_kagel_richard_1996
205.61416474592392,204.92130938784456,210.15706267299714,204.92130938784456,12,4,pooled,levin_kagel_richard_1996
125.14215481636471,127.15996957917883,119.81124113373933,127.15996957917883,12,4,pooled,levin_kagel_richard_1996
214.6955682179625,206.63841210594467,215.94847878945194,206.63841210594467,12,4,pooled,levin_kagel_richard_1996
173.35992324258694,174.831687945367,179.0298147158218,174.831687945367,12,4,pooled,levin_kagel_richard_1996
167.88828157499978,157.45969532767097,151.40886651471885,157.45969532767097,12,4,pooled,levin_kagel_richard_1996
233.81582507718645,235.2224325740384,239.9113078680586,235.2224325740384,12,4,pooled,levin_kagel_richard_1996
230.3253123756319,234.06923283452443,241.83609232450908,234.06923283452443,12,4,pooled,levin_kagel_richard_1996
172.3454248295604,174.10431166456544,180.22438898975204,174.10431166456544,12,4,pooled,levin_kagel_richard_1996
246.58894695594608,237.39112716366532,236.95229163714504,237.39112716366532,12,4,pooled,levin_kagel_richard_1996
95.64807590304318,98.69089166040607,101.2728061053591,98.69089166040607,12,4,pooled,levin_kagel_richard_1996
120.675682087349,121.17508443787057,116.24812510635127,121.17508443787057,12,4,pooled,levin_kagel_richard_1996
57.1781351784552,54.7412015604354,44.20286914167083,54.7412015604354,12,4,pooled,levin_kagel_richard_1996
170.84025393125341,178.12146177777802,184.46132869379056,178.12146177777802,12,4,pooled,levin_kagel_richard_1996
75.01227525040903,67.14203821148637,64.89201211067707,67.14203821148637,12,4,pooled,levin_kagel_richard_1996
180.84536162725763,172.45634585448266,167.19711713485137,172.45634585448266,12,4,pooled,levin_kagel_richard_1996
169.00009241149974,178.2177954628905,179.82092007009877,178.2177954628905,12,4,pooled,levin_kagel_richard_1996
177.1692572650953,186.1241713956775,192.5663623222446,186.1241713956775,12,4,pooled,levin_kagel_richard_1996
146.74720271544862,156.8227062574835,155.86056392340095,156.8227062574835,12,4,pooled,levin_kagel_richard_1996
65.93630572487336,70.8752445019487,75.99709688642149,70.8752445019487,12,4,pooled,levin_kagel_richard_1996
215.25473724457805,204.54229722708493,198.99655549444674,204.54229722708493,12,4,pooled,levin_kagel_richard_1996
160.36795998492045,149.32652858015703,142.0644490219509,149.32652858015703,12,4,pooled,levin_kagel_richard_1996
67.0667709469236,64.34927394237523,69.82696684338055,64.34927394237523,12,4,pooled,levin_kagel_richard_1996
205.38264072586273,202.43261211084558,215.08358638826903,202.43261211084558,12,4,pooled,levin_kagel_richard_1996
221.01280697343316,223.1750959338221,226.64583663941846,223.1750959338221,12,4,pooled,levin_kagel_richard_1996
178.20091999899594,176.87222528379152,181.27616545904618,176.87222528379152,12,4,pooled,levin_kagel_richard_1996
218.24265842175922,227.31135387302294,219.88625141091686,227.31135387302294,12,4,pooled,levin_kagel_richard_1996
97.400436618189,97.66553594971418,97.24434074753249,97.66553594971418,12,4,pooled,levin_kagel_richard_1996
199.29673235646126,191.47106124882578,190.0455439477666,191.47106124882578,12,4,pooled,levin_kagel_richard_1996
245.13062024796358,244.10098695109764,254.55076693050162,244.10098695109764,12,4,pooled,levin_kagel_richard_1996
216.45335003134926,212.6848602592788,217.03971840520418,212.6848602592788,12,4,pooled,levin_kagel_richard_1996
167.7963456682084,160.6119701470807,157.46813705926252,160.6119701470807,12,4,pooled,levin_kagel_richard_1996
103.57701139721169,110.44722458210325,113.47606731114655,110.44722458210325,12,4,pooled,levin_kagel_richard_1996
50.14242786263692,53.28535090038585,52.8980529731119,53.28535090038585,12,4,pooled,levin_kagel_richard_1996
142.02282020573205,133.65645933222208,137.76382055804203,133.65645933222208,12,4,pooled,levin_kagel_richard_1996
141.7883064666048,136.43433664848007,137.45132885058126,136.43433664848007,12,4,pooled,levin_kagel_richard_1996
97.66649481973641,107.99759651945021,90.12656264952852,107.99759651945021,12,4,pooled,levin_kagel_richard_1996
160.7240200997603,163.58675259644053,160.34272299928892,163.58675259644053,12,4,pooled,levin_kagel_richard_1996
190.74282745913928,191.8354823503851,201.97925522610737,191.8354823503851,12,4,pooled,levin_kagel_richard_1996
61.51800686324642,55.19163280636206,61.628785482527974,55.19163280636206,12,4,pooled,levin_kagel_richard_1996
155.73323524038594,164.82728428905372,155.89628020764945,164.82728428905372,12,4,pooled,levin_kagel_richard_1996
82.75750889455244,78.23582255168682,79.25670882411085,78.23582255168682,12,4,pooled,levin_kagel_richard_1996
248.79571522436453,238.69625392955393,238.24828759914533,238.69625392955393,12,4,pooled,levin_kagel_richard_1996
67.72646216920346,67.82900640164192,64.97964422235165,67.82900640164192,12,4,pooled,levin_kagel_richard_1996
240.36889848092505,239.16438183247848,240.9636486125428,239.16438183247848,12,4,pooled,levin_kagel_richard_1996
109.68371872588803,104.22709318168037,100.25980301927416,104.22709318168037,12,4,pooled,levin_kagel_richard_1996
117.80531373454073,115.25029432844967,126.78446164690536,115.25029432844967,12,4,pooled,levin_kagel_richard_1996
221.8204685992164,212.16671416409537,204.86033444871134,212.16671416409537,12,4,pooled,levin_kagel_richard_1996
148.43222287643704,151.8849794061632,149.14166556655005,151.8849794061632,12,4,pooled,levin_kagel_richard_1996
69.9943417898893,64.7813561892338,78.01876783214564,64.7813561892338,12,4,pooled,levin_kagel_richard_1996
110.09995278605615,109.24640320393665,111.90476404815696,109.24640320393665,12,4,pooled,levin_kagel_richard_1996
167.9113462122076,167.5236038101858,160.71638718967756,167.5236038101858,12,4,pooled,levin_kagel_richard_1996
155.27276638353888,164.2423308542967,156.76052474828467,164.2423308542967,12,4,pooled,levin_kagel_richard_1996
233.65271547736702,224.43589202680434,231.999211776763,224.43589202680434,12,4,pooled,levin_kagel_richard_1996
198.87083728964913,187.16310664731117,183.51234851124468,187.16310664731117,12,4,pooled,levin_kagel_richard_1996
102.16949414260654,101.5014619220364,99.21700037348455,101.5014619220364,12,4,pooled,levin_kagel_richard_1996
154.33288343822417,143.77275657548313,152.2784448072727,143.77275657548313,12,4,pooled,levin_kagel_richard_1996
237.81955050838332,241.47575397877776,245.90313455676096,241.47575397877776,12,4,pooled,levin_kagel_richard_1996
215.59906628323128,227.04578603561882,222.9175020407663,227.04578603561882,12,4,pooled,levin_kagel_richard_1996
73.27013772929969,79.50753171287089,83.078869147316,79.50753171287089,12,4,pooled,levin_kagel_richard_1996
218.94562129325166,226.00439925971065,220.3865344180651,226.00439925971065,12,4,pooled,levin_kagel_richard_1996
52.95831294380049,53.838468263001,53.720677780780406,53.838468263001,12,4,pooled,levin_kagel_richard_1996
102.77999192555667,90.85161776054613,93.13913864812764,90.85161776054613,12,4,pooled,levin_kagel_richard_1996
113.21563617293845,123.2642708491367,129.242525384255,123.2642708491367,12,4,pooled,levin_kagel_richard_1996
160.36892215363983,154.7135132752319,146.9084464782407,154.7135132752319,12,4,pooled,levin_kagel_richard_1996
111.54863525577213,107.16463593176935,113.67939102024482,107.16463593176935,12,4,pooled,levin_kagel_richard_1996
53.98224000172065,55.850237639852836,66.33919558911586,55.850237639852836,12,4,pooled,levin_kagel_richard_1996
194.24631149546948,204.27717652943323,205.37784461965026,204.27717652943323,12,4,pooled,levin_kagel_richard_1996
71.88653810269487,79.77170538456176,75.00276804787612,79.77170538456176,12,4,pooled,levin_kagel_richard_1996
124.6642979200311,126.72924124665158,125.74499865897891,126.72924124665158,12,4,pooled,levin_kagel_richard_1996
67.29623254405494,55.89201107332547,64.54977192760305,55.89201107332547,12,4,pooled,levin_kagel_richard_1996
122.98149003573346,111.29705762132966,118.4438836559959,111.29705762132966,12,4,pooled,levin_kagel_richard_1996
120.43262765280647,123.39714529600914,121.62475667684095,123.39714529600914,12,4,pooled,levin_kagel_richard_1996
123.22698437132078,120.95435444711475,109.52610340249184,120.95435444711475,12,4,pooled,levin_kagel_richard_1996
210.40698507211846,198.94498905947097,201.02530164772622,198.94498905947097,12,4,pooled,levin_kagel_richard_1996
247.07224667870514,247.74126770772514,255.8999394440051,247.74126770772514,12,4,pooled,levin_kagel_richard_1996
63.35413493782387,74.46024870443256,78.23498012563697,74.46024870443256,12,4,pooled,levin_kagel_richard_1996
195.49553283575537,198.9450025907783,201.47826356011765,198.9450025907783,12,4,pooled,levin_kagel_richard_1996
144.2703060141268,142.01187858728898,137.6456327611855,142.01187858728898,12,4,pooled,levin_kagel_richard_1996
234.31075012583648,227.5048957049099,232.7754864006206,227.5048957049099,12,4,pooled,levin_kagel_richard_1996
128.9364912052286,133.15692303776524,135.68073214470652,133.15692303776524,12,4,pooled,levin_kagel_richard_1996
231.22554497100933,241.62699029516628,239.6879988577682,241.62699029516628,12,4,pooled,levin_kagel_richard_1996
128.09956968489576,133.08453950604434,126.91838758861864,133.08453950604434,12,4,pooled,levin_kagel_richard_1996
195.5636036044451,198.0193375427177,201.1283729419748,198.0193375427177,12,4,pooled,levin_kagel_richard_1996
214.39863357487098,221.32010952568947,225.4261656984708,221.32010952568947,12,4,pooled,levin_kagel_richard_1996
195.1952061301396,201.1149662293576,201.01256283999632,201.1149662293576,12,4,pooled,levin_kagel_richard_1996
172.36085375625913,171.93679836844598,174.5007378125181,171.93679836844598,12,4,pooled,levin_kagel_richard_1996
205.4460983871848,194.7840613916363,193.5995825549753,194.7840613916363,12,4,pooled,levin_kagel_richard_1996
123.25542953937287,121.40027859519438,122.09933206451736,121.40027859519438,12,4,pooled,levin_kagel_richard_1996
222.15345903915264,228.2532768197632,236.1732960405778,228.2532768197632,12,4,pooled,levin_kagel_richard_1996
50.028989221221984,40.45951981704927,46.95569706739758,40.45951981704927,12,4,pooled,levin_kagel_richard_1996
118.75376974083815,120.61407654447865,116.95614285674033,120.61407654447865,12,4,pooled,levin_kagel_richard_1996
202.68062243326142,199.93967335736016,203.82828693665226,199.93967335736016,12,4,pooled,levin_kagel_richard_1996
52.74169805964024,42.03479610514494,40.40485853048364,42.03479610514494,12,4,pooled,levin_kagel_richard_1996
141.40332839229617,131.7852371911319,132.14216248659028,131.7852371911319,12,4,pooled,levin_kagel_richard_1996
58.93355320891935,47.67282075455809,43.101840837980276,47.67282075455809,12,4,pooled,levin_kagel_richard_1996
94.46846241480014,84.20337691513589,82.21794644628142,84.20337691513589,12,4,pooled,levin_kagel_richard_1996
138.15066959217484,126.68054702222615,131.28442044219588,126.68054702222615,12,4,pooled,levin_kagel_richard_1996
213.63605354736043,212.72973155371582,207.2232745242287,212.72973155371582,12,4,pooled,levin_kagel_richard_1996
115.51632502159343,119.65710132414542,116.5187411795518,119.65710132414542,12,4,pooled,levin_kagel_richard_1996
138.43031757306872,148.20746931493713,157.19219495990848,148.20746931493713,12,4,pooled,levin_kagel_richard_1996
107.50636780750851,111.22420845137962,111.61875921714693,111.22420845137962,12,4,pooled,levin_kagel_richard_1996
222.47476733140581,220.85980459081392,227.87257188063757,220.85980459081392,12,4,pooled,levin_kagel_richard_1996
223.65208804596412,230.1742700800728,227.45757894662077,230.1742700800728,12,4,pooled,levin_kagel_richard_1996
238.80063831426511,247.51102227863893,238.7687020183827,247.51102227863893,12,4,pooled,levin_kagel_richard_1996
156.61626702388094,146.8416541368938,145.75260267531132,146.8416541368938,12,4,pooled,levin_kagel_richard_1996
200.6814859349019,190.77438640679517,188.901894048755,190.77438640679517,12,4,pooled,levin_kagel_richard_1996
78.17132325047562,71.49486315725494,73.53275043996145,71.49486315725494,12,4,pooled,levin_kagel_richard_1996
127.05812965923589,134.40749340378528,122.09219825164227,134.40749340378528,12,4,pooled,levin_kagel_richard_1996
67.49317956043063,77.28406723001909,82.68744893269182,77.28406723001909,12,4,pooled,levin_kagel_richard_1996
110.53338568681026,111.08439606602076,105.41292451379599,111.08439606602076,12,4,pooled,levin_kagel_richard_1996
89.74176036297949,87.7496409980569,89.75393632298652,87.7496409980569,12,4,pooled,levin_kagel_richard_1996
214.37351598852453,208.9572690616374,212.74356056729272,208.9572690616374,12,4,pooled,levin_kagel_richard_1996
197.75718186070316,201.28073037606683,197.19220065354406,201.28073037606683,12,4,pooled,levin_kagel_richard_1996
187.10674340104507,181.4901637898148,178.21790094383144,181.4901637898148,12,4,pooled,levin_kagel_richard_1996
138.10686571835322,133.76443030695867,121.9251630917133,133.76443030695867,12,4,pooled,levin_kagel_richard_1996
68.57268951966009,70.96523969215298,59.4285687147336,70.96523969215298,12,4,pooled,levin_kagel_richard_1996
78.49772987235079,68.1915499994496,62.98537344199915,68.1915499994496,12,4,pooled,levin_kagel_richard_1996
147.66606667645158,158.87648664659008,157.54255936639086,158.87648664659008,12,4,pooled,levin_kagel_richard_1996
90.11508074267995,79.09978408891075,67.67438826842157,79.09978408891075,12,4,pooled,levin_kagel_richard_1996
127.37376929666877,124.13075372731691,120.87476297102569,124.13075372731691,12,4,pooled,levin_kagel_richard_1996
153.91911245841519,151.04465698062634,140.89425516301992,151.04465698062634,12,4,pooled,levin_kagel_richard_1996
198.00355780871007,194.4720216885456,209.78527648241862,194.4720216885456,12,4,pooled,levin_kagel_richard_1996
193.3243480800127,198.93663207691597,200.27955067318445,198.93663207691597,12,4,pooled,levin_kagel_richard_1996
83.01886080225553,76.90229440375266,84.89100899103465,76.90229440375266,12,4,pooled,levin_kagel_richard_1996
232.80962377721806,239.1924208530426,230.5765152342243,239.1924208530426,12,4,pooled,levin_kagel_richard_1996
166.6586678357878,169.93413664413671,178.27085289512513,169.93413664413671,12,4,pooled,levin_kagel_richard_1996
244.1564945019375,235.73233414911326,236.01720645485153,235.73233414911326,12,4,pooled,levin_kagel_richard_1996
209.2408715690781,202.32253819402973,205.20377722123322,202.32253819402973,12,4,pooled,levin_kagel_richard_1996
167.32607725058284,157.50925973237497,157.53701361115182,157.50925973237497,12,4,pooled,levin_kagel_richard_1996
163.12247378503437,164.97997408382517,160.01590332852734,164.97997408382517,12,4,pooled,levin_kagel_richard_1996
83.96414353172446,78.05609634695338,69.46211777712132,78.05609634695338,12,4,pooled,levin_kagel_richard_1996
93.4177635229504,95.199688645418,93.59703080566885,95.199688645418,12,4,pooled,levin_kagel_richard_1996
127.81129828686714,127.83267814308185,122.92673636176207,127.83267814308185,12,4,pooled,levin_kagel_richard_1996
227.32459307000548,218.54928361963556,216.2057858535479,218.54928361963556,12,4,pooled,levin_kagel_richard_1996
126.85514328776458,117.41597436181343,117.86035048448015,117.41597436181343,12,4,pooled,levin_kagel_richard_1996
188.9231956557147,190.96608801167383,188.42158966613314,190.96608801167383,12,4,pooled,levin_kagel_richard_1996
58.00858436759819,51.09170134019905,61.09106724195562,51.09170134019905,12,4,pooled,levin_kagel_richard_1996
214.55679259557422,208.67535407857417,206.49539934437442,208.67535407857417,12,4,pooled,levin_kagel_richard_1996
62.43040411298193,55.73507516870904,51.63243624074279,55.73507516870904,12,4,pooled,levin_kagel_richard_1996
72.61476280349753,78.4009670614937,79.91176045319237,78.4009670614937,12,4,pooled,levin_kagel_richard_1996
223.3097100630943,228.2290557661575,227.50627403111153,228.2290557661575,12,4,pooled,levin_kagel_richard_1996
214.26513255798776,202.67867787532052,191.43767012503656,202.67867787532052,12,4,pooled,levin_kagel_richard_1996
108.04744368812067,111.51097287294348,119.42853665416582,111.51097287294348,12,4,pooled,levin_kagel_richard_1996
73.03285499330974,81.54262437118422,89.47506725198568,81.54262437118422,12,4,pooled,levin_kagel_richard_1996
184.66458227228705,189.4659596794559,190.93473441963914,189.4659596794559,12,4,pooled,levin_kagel_richard_1996
100.5277632552195,91.28519035807132,90.63763788312228,91.28519035807132,12,4,pooled,levin_kagel_richard_1996
68.63880564437505,73.80793730275323,75.62767612914702,73.80793730275323,12,4,pooled,levin_kagel_richard_1996
118.35747470774464,111.41056785898816,113.62375173516791,111.41056785898816,12,4,pooled,levin_kagel_richard_1996
120.52666005993412,130.85595169036915,127.86282431659629,130.85595169036915,12,4,pooled,levin_kagel_richard_1996
227.24030825351468,222.7688192795863,227.63810355042966,222.7688192795863,12,4,pooled,levin_kagel_richard_1996
66.51810541211778,68.0260505871917,78.06381037191599,68.0260505871917,12,4,pooled,levin_kagel_richard_1996
85.82504350327511,81.01951359346951,85.63134026027554,81.01951359346951,12,4,pooled,levin_kagel_richard_1996
53.7966865801264,54.09594370273281,45.22522920856636,54.09594370273281,12,4,pooled,levin_kagel_richard_1996
115.81546426974964,112.17571198447703,114.76129272390943,112.17571198447703,12,4,pooled,levin_kagel_richard_1996
214.1952917051047,223.04625544733014,234.934221389975,223.04625544733014,12,4,pooled,levin_kagel_richard_1996
202.82998821277292,206.58301481318853,205.1155743032715,206.58301481318853,12,4,pooled,levin_kagel_richard_1996
75.34331171045379,83.89854110829667,82.16948402692132,83.89854110829667,12,4,pooled,levin_kagel_richard_1996
247.72410013822412,240.17805315591878,241.3412516190857,240.17805315591878,12,4,pooled,levin_kagel_richard_1996
165.03301038503218,158.70702420331074,148.3592018199009,158.70702420331074,12,4,pooled,levin_kagel_richard_1996
117.87402616114635,116.15989099797679,116.96233650747524,116.15989099797679,12,4,pooled,levin_kagel_richard_1996
85.66080229748196,76.50298302653597,68.47125236197775,76.50298302653597,12,4,pooled,levin_kagel_richard_1996
91.78400474240163,94.92605207479977,87.04129514567067,94.92605207479977,12,4,pooled,levin_kagel_richard_1996
127.62095558303939,117.04259162856796,120.40760656803195,117.04259162856796,12,4,pooled,levin_kagel_richard_1996
205.38266567241163,212.14512807745228,212.04327832790636,212.14512807745228,12,4,pooled,levin_kagel_richard_1996
249.68766770707623,260.2435816673225,262.974941072553,260.2435816673225,12,4,pooled,levin_kagel_richard_1996
219.3959789260214,209.90314755956268,210.4568323443847,209.90314755956268,12,4,pooled,levin_kagel_richard_1996
201.27921193873777,196.62000796581714,193.48833146969443,196.62000796581714,12,4,pooled,levin_kagel_richard_1996
85.05248595365578,90.39733877496816,99.81730335500094,90.39733877496816,12,4,pooled,levin_kagel_richard_1996
150.40479220854382,141.54172909649068,150.01518919069653,141.54172909649068,12,4,pooled,levin_kagel_richard_1996
199.92960968468432,194.62878469886053,199.30166997024168,194.62878469886053,12,4,pooled,levin_kagel_richard_1996
89.3034407808392,87.30408870762639,93.6679631364042,87.30408870762639,12,4,pooled,levin_kagel_richard_1996
111.28722061482335,121.06550575915944,128.82599654626603,121.06550575915944,12,4,pooled,levin_kagel_richard_1996
244.13417458366357,246.87394447575286,246.27651797689643,246.87394447575286,12,4,pooled,levin_kagel_richard_1996
196.2908491531421,200.3098785107313,196.63061015228016,200.3098785107313,12,4,pooled,levin_kagel_richard_1996
96.01148771859218,94.53240573439601,88.5782030902412,94.53240573439601,12,4,pooled,levin_kagel_richard_1996
174.1861277515764,173.17459185286518,174.46765199092056,173.17459185286518,12,4,pooled,levin_kagel_richard_1996
75.94616907417307,67.22422590822397,72.8762819115035,67.22422590822397,12,4,pooled,levin_kagel_richard_1996
151.55296568448534,154.62101610300155,163.355376297769,154.62101610300155,12,4,pooled,levin_kagel_richard_1996
189.6474475310623,187.51787547701247,183.38112751740556,187.51787547701247,12,4,pooled,levin_kagel_richard_1996
163.20580169929292,173.84071153001037,178.43287220895007,173.84071153001037,12,4,pooled,levin_kagel_richard_1996
67.50726002762534,57.928877389259505,52.482628924593776,57.928877389259505,12,4,pooled,levin_kagel_richard_1996
206.56238580514926,206.30820243483424,207.6880584280403,206.30820243483424,12,4,pooled,levin_kagel_richard_1996
78.80760704152684,82.7905261207716,78.77274225854904,82.7905261207716,12,4,pooled,levin_kagel_richard_1996
192.55345060809876,201.6932199944216,206.31146665096887,201.6932199944216,12,4,pooled,levin_kagel_richard_1996
156.32326875113523,149.4729969697881,156.92332083353807,149.4729969697881,12,4,pooled,levin_kagel_richard_1996
83.73033068607097,90.77166707068618,94.88217525845117,90.77166707068618,12,4,pooled,levin_kagel_richard_1996
209.269946534434,202.6475881651011,202.76271426539208,202.6475881651011,12,4,pooled,levin_kagel_richard_1996
236.6983789122842,228.08855056445643,219.46990190309253,228.08855056445643,12,4,pooled,levin_kagel_richard_1996
108.03217682091366,101.79724427324096,114.78084275790076,101.79724427324096,12,4,pooled,levin_kagel_richard_1996
168.0205716742812,160.78326693697682,167.73418336089392,160.78326693697682,12,4,pooled,levin_kagel_richard_1996
69.7375596654054,75.13392666873823,71.80678373920071,75.13392666873823,12,4,pooled,levin_kagel_richard_1996
183.92230764034764,180.3928654581398,178.92974920630147,180.3928654581398,12,4,pooled,levin_kagel_richard_1996
224.957374371977,233.0148315199584,229.52985710027173,233.0148315199584,12,4,pooled,levin_kagel_richard_1996
175.5684131716298,181.84190068751298,184.62912074453277,181.84190068751298,12,4,pooled,levin_kagel_richard_1996
208.46129205295625,217.72730782072048,211.2723496261868,217.72730782072048,12,4,pooled,levin_kagel_richard_1996
228.88121676617413,229.58112332133322,220.59587095718675,229.58112332133322,12,4,pooled,levin_kagel_richard_1996
130.29965488918134,139.115327107838,143.5076035482517,139.115327107838,12,4,pooled,levin_kagel_richard_1996
191.60763347964334,185.17906530218752,190.04337805810997,185.17906530218752,12,4,pooled,levin_kagel_richard_1996
209.79373731783534,217.50378259182526,216.62061189115678,217.50378259182526,12,4,pooled,levin_kagel_richard_1996
249.04393502403715,243.35263573130962,241.55679237322056,243.35263573130962,12,4,pooled,levin_kagel_richard_1996
68.22295125774815,68.15489800831618,65.81520326671736,68.15489800831618,12,4,pooled,levin_kagel_richard_1996
193.42611163873653,204.41205113864822,204.28575554676172,204.41205113864822,12,4,pooled,levin_kagel_richard_1996
230.06459357832668,233.51912658411686,226.74598440268397,233.51912658411686,12,4,pooled,levin_kagel_richard_1996
158.27697818862066,149.32938646054114,156.9321488352447,149.32938646054114,12,4,pooled,levin_kagel_richard_1996
191.74499197035115,201.57608626323744,198.49748719515787,201.57608626323744,12,4,pooled,levin_kagel_richard_1996
217.91117017957257,220.2034539667794,213.09654375632562,220.2034539667794,12,4,pooled,levin_kagel_richard_1996
232.50554602973335,231.20549684911902,239.67665000090923,231.20549684911902,12,4,pooled,levin_kagel_richard_1996
126.12558388835131,137.66280041253296,138.88199419284007,137.66280041253296,12,4,pooled,levin_kagel_richard_1996
52.86513472509851,60.10468208031773,70.92840341727732,60.10468208031773,12,4,pooled,levin_kagel_richard_1996
202.62348528579162,196.04487512178252,193.05627333275024,196.04487512178252,12,4,pooled,levin_kagel_richard_1996
158.6403616556413,156.5616280451972,148.57482885012934,156.5616280451972,12,4,pooled,levin_kagel_richard_1996
247.62073639719793,242.6008264635718,245.29051872013076,242.6008264635718,12,4,pooled,levin_kagel_richard_1996
53.957295033389194,63.52851849818498,58.61524765499868,63.52851849818498,12,4,pooled,levin_kagel_richard_1996
186.39675901970588,197.91424942952247,195.55018747405148,197.91424942952247,12,4,pooled,levin_kagel_richard_1996
116.72832380003324,106.10567805921472,106.1188722524384,106.10567805921472,12,4,pooled,levin_kagel_richard_1996
222.63111842709924,221.69631827948035,223.8365108780109,221.69631827948035,12,4,pooled,levin_kagel_richard_1996
246.30391082458183,245.95538134259607,238.31805339073128,245.95538134259607,12,4,pooled,levin_kagel_richard_1996
81.32704370747143,73.22150587449633,63.50503626006399,73.22150587449633,12,4,pooled,levin_kagel_richard_1996
192.09227417376204,203.89565943654884,204.10921291669624,203.89565943654884,12,4,pooled,levin_kagel_richard_1996
175.5745290676105,182.19428821033443,182.0918513868634,182.19428821033443,12,4,pooled,levin_kagel_richard_1996
121.07166943293683,128.36863506608333,133.81168326267397,128.36863506608333,12,4,pooled,levin_kagel_richard_1996
194.32365823150647,193.49841056056766,192.30365071452874,193.49841056056766,12,4,pooled,levin_kagel_richard_1996
148.24162695833616,141.58716053668894,139.8308601192131,141.58716053668894,12,4,pooled,levin_kagel_richard_1996
210.14020749396707,204.58137917041668,200.77440433350466,204.58137917041668,12,4,pooled,levin_kagel_richard_1996
89.26285215867553,95.07447642372263,93.91268499016927,95.07447642372263,12,4,pooled,levin_kagel_richard_1996
91.05467310607085,95.62148654201492,102.02449724515972,95.62148654201492,12,4,pooled,levin_kagel_richard_1996
